id,type,name_c,name_j,name_e,buy,sell,category,tag,themes,series,interact,size,obtainedFrom,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,bodyTitle,patternTitle,bodyCustomize,patternCustomize,filename,version,variations
1850,furnitures,筆記型電腦,ノートパソコン,laptop,70000,17500,小物件,辦公室,"['辦公室', '客廳']",無,True,1x1,Nook商店,False,,,,無,螢幕,False,True,FtrLaptop_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '銀色': '1', '白色': '2', '紅色': '3', '粉紅色': '4', '藍色': '5', '金色': '6'}, 'pattrens': {'桌面': '0', '搜尋引擎': '1', '試算表': '2', '網路': '3', '網購': '4', '通訊軟體': '5'}}"
1851,furnitures,熔岩燈,スライムランプ,rocket lamp,1500,375,家具,燈,['設施'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrLavalamp_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '紅色': '1', '黃色': '2', '祖母綠': '3', '紫色': '4', '綠色': '5', '粉紅色': '6'}, 'pattrens': {}}"
1852,furnitures,無扶手沙發,ボックスソファ,box sofa,2700,675,家具,椅子,"['商店', '設施']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrBoxsofa_Remake_0_0,1.0.0,"{'bodys': {'祖母綠': '0', '粉紅色': '1', '橘色': '2', '海軍藍': '3', '黃色': '4', '洋紅色': '5', '白色': '6', '黑色': '7'}, 'pattrens': {}}"
1853,furnitures,無扶手轉角沙發,ボックスソファのコーナー,box corner sofa,2700,675,家具,椅子,"['商店', '設施']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrBoxsofaCorner_Remake_0_0,1.0.0,"{'bodys': {'祖母綠': '0', '粉紅色': '1', '橘色': '2', '海軍藍': '3', '黃色': '4', '洋紅色': '5', '白色': '6', '黑色': '7'}, 'pattrens': {}}"
1861,furnitures,雜誌堆,ざっしのたば,stacked magazines,,630,小物件,學習,"['車庫', '兒童房']",無,False,1x1,DIY,True,"[{'count': 6, 'itemName': '雜誌'}]",['活力型村民'],,無,封面,False,True,FtrMagagine_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'園藝': '0', '旅遊': '1', '時尚': '2', '體育': '3', '漫畫': '4', '兒童': '5', '週刊': '6'}}"
1866,furnitures,菜單黑板,メニューこくばん,menu chalkboard,1800,450,家具,商店,['商店'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrMenuboard_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '深棕色': '1', '白色': '2', '藍色': '3', '紅色': '4'}, 'pattrens': {}}"
1868,furnitures,桌鏡,おきかがみ,desk mirror,1600,400,小物件,梳妝台,"['兒童房', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrMirror_Remake_0_0,1.0.0,"{'bodys': {'金色': '0', '紅色': '1', '粉紅色': '2', '藍色': '3', '白色': '4', '黑色': '5'}, 'pattrens': {}}"
1870,furnitures,馬克杯,マグカップ,mug,460,115,小物件,餐飲,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,小圖案,False,True,FtrMug_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黃色': '1', '紅色': '2', '藍色': '3', '綠色': '4', '粉紅色': '5', '祖母綠': '6', '黑色': '7'}, 'pattrens': {'無': '0', '四角形Logo': '1', '圓形Logo': '2', '魚': '3', '胡蘿蔔': '4', '起司': '5'}}"
1875,furnitures,三角架鋼琴,グランドピアノ,grand piano,260000,65000,家具,樂器,"['音樂', '富裕']",無,True,2x2,Nook商店,False,,,,無,無,False,False,FtrPianoGrand_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '核桃': '2', '櫻桃': '3'}, 'pattrens': {}}"
1881,furnitures,儲油桶,ポリタンク,plastic canister,680,170,小物件,戶外裝飾,"['車庫', '庭園']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPolytank_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '綠色': '2', '白色': '3', '灰色': '4'}, 'pattrens': {}}"
1888,furnitures,電飯鍋,すいはんき,rice cooker,2500,625,小物件,廚房用品,"['廚房', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrRiceCooker_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '銀色': '1', '棕色': '2', '酒紅色': '3', '黑色': '4'}, 'pattrens': {}}"
1889,furnitures,戒指,ゆびわ,ring,69000,17250,小物件,美妝,"['富裕', '奇幻']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrRing_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '綠色': '2', '白色': '3', '祖母綠': '4', '棕色': '5', '黑色': '6', '粉紅色': '7'}, 'pattrens': {}}"
1892,furnitures,沙漏,すなどけい,hourglass,660,165,小物件,時鐘,"['廚房', '客廳']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSandglass_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '白色': '1', '黑色': '2', '棕色': '3'}, 'pattrens': {}}"
1899,furnitures,簽名板,しきし,autograph cards,1400,350,壁掛物,學習,"['學校', '書房']",無,False,2x1 ,Nook商店,False,,,,無,簽名,False,True,FtrAutograph_Remake_0_0,1.0.0,"{'bodys': {'簽名': '0', '手印': '1', '插圖': '2', '名言': '3'}, 'pattrens': {'音樂家簽名': '0', '喜劇演員簽名': '1'}}"
1913,furnitures,木製椅,もくせいチェア,wooden chair,,720,家具,椅子,"['兒童房', '客廳']",木製,True,1x1,DIY,True,"[{'count': 6, 'itemName': '木材'}]","['成熟型村民', '狸克']",在村民房屋開發任務的主要故事情節中獲得,油漆,無,True,False,FtrWoodenChairS_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {}}"
1929,furnitures,馬桶,ようしきトイレ,toilet,4400,1100,家具,廁所,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWC_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '自然木色': '1', '黑木色': '2'}, 'pattrens': {}}"
2010,furnitures,球,ボール,ball,520,130,小物件,運動,"['健身', '學校']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrBall_Remake_0_0,1.0.0,"{'bodys': {'籃球': '0', '足球': '1', '排球': '2', '躲避球': '3'}, 'pattrens': {}}"
2012,furnitures,黑板,こくばん,chalkboard,2600,650,家具,學校,['學校'],無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrBlackboard_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '放學後': '1', '中文': '2', '數學': '3', '音樂': '4', '課外活動': '5', '美術': '6'}, 'pattrens': {}}"
2013,furnitures,講堂椅子,こうぎしつのイス,lecture-hall bench,3300,825,家具,沙發,['學校'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrChairCollage_Remake_0_0,1.0.0,"{'bodys': {'淺棕色': '0', '深棕色': '1'}, 'pattrens': {}}"
2014,furnitures,講堂桌子,こうぎしつのつくえ,lecture-hall desk,2500,625,家具,書桌,['學校'],無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrTableCollage_Remake_0_0,1.0.0,"{'bodys': {'淺棕色': '0', '深棕色': '1', '白色': '2'}, 'pattrens': {}}"
2020,furnitures,導演椅,ディレクターズチェア,director's chair,1600,400,家具,椅子,['戶外'],無,True,1x1,Nook商店,False,,,,無,布料,False,True,FtrDirectorchair_Remake_0_0,1.0.0,"{'bodys': {'淺棕色': '0', '深棕色': '1', '白色': '2', '黑色': '3'}, 'pattrens': {'自然白色': '0', '導演黑色': '1', '典雅皮質': '2'}}"
2319,furnitures,飲水處,みずのみば,drinking fountain,,2700,家具,操場,['庭園'],無,True,1x1,DIY,True,"[{'count': 8, 'itemName': '石頭'}, {'count': 2, 'itemName': '鐵礦石'}]",['購物：哩數兌換'],,顏色,無,True,False,FtrDrinkingfountain_Remake_0_0,1.0.0,"{'bodys': {'象牙色': '0', '灰色': '1', '棕色': '2', '黑色': '3'}, 'pattrens': {}}"
2326,furnitures,手押式汲水器,ておしポンプ,water pump,,2700,家具,花園,['庭園'],無,True,1x1,DIY,True,"[{'count': 2, 'itemName': '鐵礦石'}, {'count': 6, 'itemName': '黏土'}]","['悠閒型村民', '狸克']",幫村民蓋房子劇情中有50%機會獲得,整體顏色,無,True,False,FtrHandpump_Remake_0_0,1.0.0,"{'bodys': {'綠色': '0', '黑色': '1', '銀色': '2', '棕色': '3'}, 'pattrens': {}}"
2329,furnitures,輪胎玩具,タイヤのゆうぐ,tire toy,,20,家具,操場,['庭園'],無,True,1x1,DIY,True,"[{'count': 1, 'itemName': '輪胎'}]",['釣魚'],釣到一個舊輪胎,輪胎顏色,無,True,False,FtrPlayingtire_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '紅色': '1', '黃色': '2', '祖母綠': '3', '藍色': '4', '白色': '5'}, 'pattrens': {}}"
2333,furnitures,太陽能板,ソーラーパネル,solar panel,,20000,家具,太空,['宇宙'],無,False,3x2,購物：哩數兌換,False,,,,無,無,False,False,FtrSolarpanel_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '黑色': '1'}, 'pattrens': {}}"
2335,furnitures,燈塔,とうだい,lighthouse,,25000,家具,海濱,"['大海', '庭園']",無,True,2x2,購物：哩數兌換,False,,,,無,無,False,False,FtrLighthouse_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '黑色': '1', '藍色': '2', '白色': '3', '黃色': '4', '灰色': '5'}, 'pattrens': {}}"
2352,furnitures,圓盤天線,パラボラアンテナ,parabolic antenna,,20000,家具,戶外裝飾,['設施'],無,True,3x3,購物：哩數兌換,False,,,,無,無,False,False,FtrParabolicantenna_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '紅色標誌': '1', '綠色標誌': '2'}, 'pattrens': {}}"
2553,furnitures,鋼筋,てっこつ,iron frame,,15000,家具,車輛,['車庫'],無,False,2x1,DIY,True,"[{'count': 20, 'itemName': '鐵礦石'}]",['運動型村民'],,塗裝,無,True,False,FtrIronframe_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '灰色': '1', '黑色': '2'}, 'pattrens': {}}"
2554,furnitures,雙人座沙發,ダブルソファ,double sofa,4300,1075,家具,沙發,['客廳'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrSofaL_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '黃色': '1', '綠色': '2', '藍色': '3', '白色': '4', '淺棕色': '5', '深棕色': '6', '黑色': '7'}, 'pattrens': {}}"
2555,furnitures,鐵桶,ブリキのペール,garbage can,960,240,家具,日用品,['車庫'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPaleTinplate,1.0.0,"{'bodys': {}, 'pattrens': {}}"
2556,furnitures,塑膠桶,ペール,garbage pail,1000,250,家具,日用品,['車庫'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPale,1.0.0,"{'bodys': {}, 'pattrens': {}}"
2558,furnitures,積木椅,つみきチェア,wooden-block chair,,720,家具,椅子,['兒童房'],積木,True,1x1,DIY,True,"[{'count': 1, 'itemName': '積木玩具'}, {'count': 3, 'itemName': '軟木材'}]",['挑戰！DIY方程式'],從Nook商店購買第一次的DIY方程式,積木顏色,無,True,False,FtrBlockChairS_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '拼木': '1', '彩色': '2', '粉嫩色': '3', '鮮豔色': '4'}, 'pattrens': {}}"
2559,furnitures,甕,かめ,pot,,1000,小物件,日式,"['東洋風', '車庫']",無,False,1x1,DIY,True,"[{'count': 5, 'itemName': '黏土'}]","['暴躁型村民', '狸克']",在村民房屋開發任務的主要故事情節中獲得,外型,無,True,False,FtrKame_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '白色': '1', '黑色': '2', '米色': '3', '灰色': '4'}, 'pattrens': {}}"
2560,furnitures,木製矮櫃,もくせいチェスト,wooden chest,,1920,家具,櫃子,"['兒童房', '客廳']",木製,False,2x1,DIY,True,"[{'count': 16, 'itemName': '木材'}]",['悠閒型村民'],,油漆,無,True,False,FtrWoodenChest_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {}}"
2561,furnitures,落地燈,フロアランプ,floor lamp,1400,350,家具,燈,['客廳'],無,True,1x1,Nook商店,False,,,,無,燈罩,False,True,FtrLamp_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '棕色': '1', '白色': '2', '黑色': '3'}, 'pattrens': {'白色': '0', '灰色': '1', '粉紅色': '2', '淺藍色': '3', '黃色圖案': '4', '綠色圖案': '5', '橘色圖案': '6', '海軍藍圖案': '7'}}"
2562,furnitures,蠟燭,キャンドル,candle,600,150,小物件,燈,['恐怖'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrCandle_Remake_0_0,1.0.0,"{'bodys': {'金色': '0', '銀色': '1', '銅色': '2', '黑色': '3', '白色': '4'}, 'pattrens': {}}"
2586,furnitures,自然風花園椅,ナチュラルなガーデンチェア,natural garden chair,,2220,家具,椅子,['庭園'],無,True,1x1,DIY,True,"[{'count': 6, 'itemName': '硬木材'}, {'count': 2, 'itemName': '鐵礦石'}]","['活力型村民', '狸克']",幫村民蓋房子劇情中有50%機會獲得,靠背＆坐墊,無,True,False,FtrGardenChairNatural_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '橡木色': '1', '舊舊的顏色': '2'}, 'pattrens': {}}"
2592,furnitures,白鐵水桶,ブリキのバケツ,tin bucket,1000,250,小物件,花園,['車庫'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrBucket,1.0.0,"{'bodys': {}, 'pattrens': {}}"
2596,furnitures,蘋果電視,リンゴのテレビ,juicy-apple TV,,3500,家具,電視,['奇幻'],水果,True,1x1,DIY,True,"[{'count': 10, 'itemName': '蘋果'}, {'count': 2, 'itemName': '鐵礦石'}]","['大姐姐型村民', '狸克']",島水果為蘋果，則在幫村民蓋房子劇情中獲得,水果品種,無,True,False,FtrFruitsTV_Remake_0_0,1.0.0,"{'bodys': {'紅蘋果': '0', '青蘋果': '1'}, 'pattrens': {}}"
2605,furnitures,木製單人床,もくせいシングルベッド,wooden simple bed,,2160,家具,床鋪,"['兒童房', '客廳']",木製,True,2x1,DIY,True,"[{'count': 18, 'itemName': '木材'}]","['悠閒型村民', '狸克']",在村民房屋開發任務的主要故事情節中獲得,油漆,寢具,True,True,FtrWoodenBedS_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {'橘色': '0', '粉紅色': '1', '藍色': '2', '綠色': '3'}}"
2614,furnitures,登山車,マウンテンバイク,mountain bike,5100,1275,家具,運動,"['健身', '庭園']",無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrMountainbike_Remake_0_0,1.0.0,"{'bodys': {'綠色': '0', '黃色': '1', '粉紅色': '2', '藍色': '3', '白色': '4', '黑色': '5'}, 'pattrens': {}}"
2713,furnitures,冰箱,れいぞうこ,refrigerator,5100,1275,家具,家用電器,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,貼紙,False,True,FtrRefrigerator_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '紅色': '1', '粉紅色': '2', '黃色': '3', '藍色': '4', '棕色': '5', '黑色': '6', '銀色': '7'}, 'pattrens': {'無': '0', '可愛': '1', '搖滾': '2', '水果': '3', '告示貼紙': '4'}}"
2731,furnitures,電子鬧鐘,デジタルアラームどけい,digital alarm clock,1600,400,小物件,時鐘,"['客廳', '兒童房']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrDigitalclock_Remake_0_0,1.0.0,"{'bodys': {'橘色': '0', '萊姆綠': '1', '淺藍色': '2', '藍色': '3', '紫色': '4', '粉紅色': '5', '白色': '6', '黑色': '7'}, 'pattrens': {}}"
2736,furnitures,復古風扇,レトロなせんぷうき,retro fan,2100,525,家具,風扇,['客廳'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrFanRetro_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '綠色': '1', '橘色': '2'}, 'pattrens': {}}"
2740,furnitures,洗衣機,せんたくき,automatic washer,4500,1125,家具,家用電器,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWashingmachine_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '粉紅色': '1', '藍色': '2', '綠色': '3', '黃色': '4', '黑色': '5'}, 'pattrens': {}}"
2754,furnitures,簡約水井,シンプルないど,simple well,,2850,家具,花園,"['庭園', '恐怖']",無,False,2x2,DIY,True,"[{'count': 15, 'itemName': '石頭'}, {'count': 1, 'itemName': '簡陋鏟子'}]",['購物：哩數兌換'],,無,無,False,False,FtrWell,1.0.0,"{'bodys': {}, 'pattrens': {}}"
2770,furnitures,西洋棋,チェス,chessboard,95000,23750,小物件,玩具,"['客廳', '富裕']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrChess_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '黑色': '1'}, 'pattrens': {}}"
2771,furnitures,圓形暖爐,まるがたストーブ,round space heater,2700,675,家具,加熱器,"['客廳', '學校']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrStoveRound_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1', '紅色': '2', '綠色': '3', '橘色': '4', '淺藍色': '5'}, 'pattrens': {}}"
2772,furnitures,小提琴,ヴァイオリン,fancy violin,140000,35000,小物件,樂器,"['音樂', '富裕']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrViolin_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '白色': '1', '黑色': '2'}, 'pattrens': {}}"
2775,furnitures,蹲式馬桶,わしきトイレ,squat toilet,1500,375,家具,廁所,"['東洋風', '浴室‧廁所']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWCJapan,1.0.0,"{'bodys': {}, 'pattrens': {}}"
2776,furnitures,無水箱馬桶,タンクレストイレ,tankless toilet,4100,1025,家具,廁所,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWCTankless_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '象牙色': '1', '粉紅色': '2', '淺藍色': '3', '黑色': '4'}, 'pattrens': {}}"
3064,furnitures,保冷箱,クーラーボックス,cooler box,1700,425,小物件,廚房用品,"['戶外', '商店']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrCoolerbox_Remake_0_0,1.0.0,"{'bodys': {'藍色': '0', '紅色': '1', '黃色': '2', '綠色': '3'}, 'pattrens': {}}"
3065,furnitures,金條,きんののべぼう,gold bars,,30000,小物件,博物館,['富裕'],黃金,False,1x1,DIY,True,"[{'count': 3, 'itemName': '金礦石'}]",['成熟型村民'],,無,無,False,False,FtrGoldbar,1.0.0,"{'bodys': {}, 'pattrens': {}}"
3078,furnitures,觀光望遠鏡,かんこうぼうえんきょう,tourist telescope,,10000,家具,太空,"['宇宙', '設施']",無,False,1x1,購物：哩數兌換,False,,,,無,無,False,False,FtrTelescopeSightseeing_Remake_0_0,1.0.0,"{'bodys': {'綠色': '0', '藍色': '1', '白色': '2', '灰色': '3', '黑色': '4'}, 'pattrens': {}}"
3122,furnitures,小型ＤＩＹ作業台,ちいさなDIYさぎょうだい,mini DIY workbench,,2580,家具,工作台,['車庫'],無,False,1x1,DIY,True,"[{'count': 3, 'itemName': '木材'}, {'count': 3, 'itemName': '硬木材'}, {'count': 3, 'itemName': '軟木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['挑戰！DIY方程式'],從Nook商店購買第一次的DIY方程式,油漆,無,True,False,FtrWorkbenchS_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '棕色': '1', '煙燻棕': '2', '灰色': '3', '黃色': '4', '綠色': '5', '藍色': '6', '粉紅色': '7'}, 'pattrens': {}}"
3191,furnitures,鑄鐵木桌,アイアンウッドテーブル,ironwood table,,5940,家具,桌子,['客廳'],鑄鐵木,False,2x2,DIY,True,"[{'count': 12, 'itemName': '木材'}, {'count': 6, 'itemName': '鐵礦石'}]",['暴躁型村民'],,樹木品種,無,True,False,FtrIronwoodTableL_Remake_0_0,1.0.0,"{'bodys': {'樺木': '0', '柚木': '1', '胡桃木': '2', '老舊': '3', '橡木': '4'}, 'pattrens': {}}"
3193,furnitures,鑄鐵木椅,アイアンウッドチェア,ironwood chair,,1860,家具,椅子,['客廳'],鑄鐵木,True,1x1,DIY,True,"[{'count': 3, 'itemName': '木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['自戀型村民'],,樹木品種,無,True,False,FtrIronwoodChairS_Remake_0_0,1.0.0,"{'bodys': {'樺木': '0', '柚木': '1', '胡桃木': '2', '老舊': '3', '橡木': '4'}, 'pattrens': {}}"
3194,furnitures,鑄鐵木矮桌,アイアンウッドローテーブル,ironwood low table,,3720,家具,桌子,['客廳'],鑄鐵木,False,2x1,DIY,True,"[{'count': 6, 'itemName': '木材'}, {'count': 4, 'itemName': '鐵礦石'}]",['成熟型村民'],,樹木品種,無,True,False,FtrIronwoodTableM_Remake_0_0,1.0.0,"{'bodys': {'樺木': '0', '柚木': '1', '胡桃木': '2', '老舊': '3', '橡木': '4'}, 'pattrens': {}}"
3195,furnitures,鑄鐵木收納推車,アイアンウッドワゴン,ironwood cart,,3720,家具,書桌,['客廳'],鑄鐵木,False,1x1,DIY,True,"[{'count': 6, 'itemName': '木材'}, {'count': 4, 'itemName': '鐵礦石'}]",['自戀型村民'],,樹木品種,無,True,False,FtrIronwoodServingcart_Remake_0_0,1.0.0,"{'bodys': {'樺木': '0', '柚木': '1', '胡桃木': '2', '老舊': '3', '橡木': '4'}, 'pattrens': {}}"
